product_id,product_name,brand,category,price,sku,supplier_id
965,Sony Whole Milk 1 Gallon,Sony,Grocery,17.3,M1TRPUYD,71
966,Procter & Gamble Whole Milk 1 Gallon,Procter & Gamble,Grocery,4.89,O9CY9PE0,112
967,Coca-Cola Men's Crew Socks 10-Pack,Coca-Cola,Clothing,58.73,7O9X66D7,61
968,Maybelline Wireless Headphones,Maybelline,Electronics,161.84,YTXZA43H,211
969,Coca-Cola Men's Crew Socks 10-Pack,Coca-Cola,Clothing,105.7,IUAZ71UF,50
970,IKEA Action Figure Set,IKEA,Toys,70.06,G3IBG3HK,32
971,Hasbro Classic Board Game,Hasbro,Toys,65.68,B00N114P,33
972,LG Cereal Box 18oz,LG,Grocery,1.14,NTY6D1HF,56
973,KitchenAid Non-Stick Cookware Set,KitchenAid,Home & Kitchen,94.52,STY87679,232
974,Loreal 12-Pack Soda,Loreal,Grocery,19.12,PV2KJH01,11
975,Old Navy Sliced Bread 20oz,Old Navy,Grocery,8.13,T75EZ6IZ,58
976,LG Moisturizing Lotion,LG,Health & Beauty,45.92,U0ESTIE6,261
977,Adidas Daily Shampoo 12oz,Adidas,Health & Beauty,15.87,TMTJLEGP,106
978,KitchenAid Whole Milk 1 Gallon,KitchenAid,Grocery,10.84,WCZT0LFJ,173
979,"Apple 55"" 4K Smart TV",Apple,Electronics,1192.07,1Y50DF0W,42
980,"Levis Laptop 15""",Levis,Electronics,1434.32,D2TN20VZ,181
981,Old Navy Men's Crew Socks 10-Pack,Old Navy,Clothing,160.99,SKKFTFYT,148
982,Kelloggs 12-Speed Blender,Kelloggs,Home & Kitchen,62.16,3KWBNBPA,26
983,Maybelline Wireless Headphones,Maybelline,Electronics,629.05,WD0JFNEO,138
984,KitchenAid Fluoride Toothpaste,KitchenAid,Health & Beauty,21.63,BLGU0TBQ,209
985,KitchenAid Cereal Box 18oz,KitchenAid,Grocery,12.44,WQM91284,270
986,Hanes Whole Milk 1 Gallon,Hanes,Grocery,2.15,275JT660,134
987,Maybelline Classic Board Game,Maybelline,Toys,59.27,R5IGZGXO,125
988,Great Value 12-Pack Soda,Great Value,Grocery,14.24,WKGUY0OF,125
989,Hanes Bath Towel Set,Hanes,Home & Kitchen,222.23,4PD8JQBO,200
990,Pepsi Sliced Bread 20oz,Pepsi,Grocery,15.4,5BOIYMYK,12
991,Great Value Fashion Doll,Great Value,Toys,43.95,OKKU3S71,56
992,KitchenAid Women's Slim Jeans,KitchenAid,Clothing,167.78,J0EVZYMK,30
993,KitchenAid Women's Slim Jeans,KitchenAid,Clothing,184.13,H1M3JLZO,114
994,Coca-Cola Whole Milk 1 Gallon,Coca-Cola,Grocery,2.8,VSZ2TVHV,102
995,Levis Non-Stick Cookware Set,Levis,Home & Kitchen,133.4,LI54087W,259
996,Sony Upright Vacuum,Sony,Home & Kitchen,46.69,842ZSA6H,14
997,"IKEA 55"" 4K Smart TV",IKEA,Electronics,568.42,OT4SAYMW,255
998,Mattel Men's Crew Socks 10-Pack,Mattel,Clothing,192.47,675YOVM5,40
999,Loreal Men's Crew Socks 10-Pack,Loreal,Clothing,163.62,5XUDKITM,14
1000,Hanes Moisturizing Lotion,Hanes,Health & Beauty,13.76,3FHVFIJM,40
1001,"Maybelline 55"" 4K Smart TV",Maybelline,Electronics,1073.58,4KSO03W2,173
1002,LG Cereal Box 18oz,LG,Grocery,9.14,80SD0P47,99
1003,Kelloggs Wireless Headphones,Kelloggs,Electronics,605.85,OV31NYC7,109
1004,Nike Wireless Headphones,Nike,Electronics,455.64,MBPTPDWR,288
1005,Hanes Classic Board Game,Hanes,Toys,98.55,3K8EKT29,100
1006,Mattel Women's Slim Jeans,Mattel,Clothing,100.61,YT6EBIN0,28
1007,"Pepsi Laptop 15""",Pepsi,Electronics,1067.55,A3S9UCKU,9
1008,Hasbro 1000-Piece Puzzle,Hasbro,Toys,62.46,F1ZWW1UN,152
1009,Loreal Moisturizing Lotion,Loreal,Health & Beauty,9.03,SF2UWUFU,151
1010,Kelloggs Smartphone 128GB,Kelloggs,Electronics,897.27,2486D43I,73
1011,Old Navy 12-Speed Blender,Old Navy,Home & Kitchen,134.19,Z9ROE19B,227
1012,Levis Sliced Bread 20oz,Levis,Grocery,11.67,9IVLX6X6,267
1013,Adidas Whole Milk 1 Gallon,Adidas,Grocery,16.88,93685EFZ,223
1014,Samsung Women's Slim Jeans,Samsung,Clothing,87.18,1TFXDTUM,38
1015,Samsung Cereal Box 18oz,Samsung,Grocery,16.37,D3513LM7,62
1016,Levis Cotton T-Shirt,Levis,Clothing,85.75,FV14J643,85
1017,KitchenAid 12-Speed Blender,KitchenAid,Home & Kitchen,21.82,4PO5CB41,258
1018,Great Value Whole Milk 1 Gallon,Great Value,Grocery,13.7,3M84BCTW,143
1019,"Mattel 55"" 4K Smart TV",Mattel,Electronics,1300.97,LQ15S58X,74
1020,Pepsi Wireless Headphones,Pepsi,Electronics,992.5,J6PVOC75,207
1021,Hanes Non-Stick Cookware Set,Hanes,Home & Kitchen,116.47,TD503779,290
1022,Loreal Action Figure Set,Loreal,Toys,79.22,JOSTCHHI,68
1023,Pepsi Women's Slim Jeans,Pepsi,Clothing,48.5,6OQ7QH96,53
1024,Loreal Wireless Headphones,Loreal,Electronics,100.65,E1ISYERU,177
1025,Coca-Cola Non-Stick Cookware Set,Coca-Cola,Home & Kitchen,81.11,CYKJB85L,73
1026,Mattel 12-Speed Blender,Mattel,Home & Kitchen,292.46,DJ9IHJDQ,56
1027,Hasbro Cereal Box 18oz,Hasbro,Grocery,13.68,GGAFDR3T,94
1028,Levis Smartphone 128GB,Levis,Electronics,827.19,9GT0R0VI,219
1029,Adidas 12-Pack Soda,Adidas,Grocery,17.66,4GYLBI18,12
1030,IKEA Upright Vacuum,IKEA,Home & Kitchen,132.78,7ERC4R6S,76
1031,"Pepsi 55"" 4K Smart TV",Pepsi,Electronics,626.56,FXGIMYDO,188
1032,"Sony Laptop 15""",Sony,Electronics,1411.88,YOFCX7CU,168
1033,Old Navy Moisturizing Lotion,Old Navy,Health & Beauty,38.97,8UTYIWT2,9
1034,Hanes Whole Milk 1 Gallon,Hanes,Grocery,17.17,28YI4PZZ,129
1035,Mattel Matte Lipstick,Mattel,Health & Beauty,18.42,V4VTCDMW,260
1036,Apple Upright Vacuum,Apple,Home & Kitchen,45.67,7ITQRT8G,232
1037,Old Navy Men's Crew Socks 10-Pack,Old Navy,Clothing,193.07,CW9RTNFW,224
1038,LG Matte Lipstick,LG,Health & Beauty,42.67,ESH9BXLS,205
1039,Nike Classic Board Game,Nike,Toys,43.18,Z5X51O0L,234
1040,Apple Daily Shampoo 12oz,Apple,Health & Beauty,35.29,G6G04JGS,236
1041,Old Navy Matte Lipstick,Old Navy,Health & Beauty,11.32,3WGI8Y04,201
1042,Levis Whole Milk 1 Gallon,Levis,Grocery,7.46,FCYLTM9R,176
1043,Nike Non-Stick Cookware Set,Nike,Home & Kitchen,133.02,V5IT2NI9,259
1044,"Adidas Laptop 15""",Adidas,Electronics,616.92,AXS88UAL,250
1045,Mattel 1000-Piece Puzzle,Mattel,Toys,30.18,GWEYSU7E,247
1046,LG Matte Lipstick,LG,Health & Beauty,7.11,SZUJB4HL,167
1047,Hasbro Men's Crew Socks 10-Pack,Hasbro,Clothing,72.09,LD0N53R4,269
1048,"KitchenAid Laptop 15""",KitchenAid,Electronics,726.26,LAW8F52K,45
1049,Pepsi Wireless Headphones,Pepsi,Electronics,739.29,W8EVRC0E,245
1050,Maybelline Smartphone 128GB,Maybelline,Electronics,281.69,4S4MFEL3,220
1051,Apple Bath Towel Set,Apple,Home & Kitchen,261.93,VO1TK5EZ,262
1052,Maybelline Cotton T-Shirt,Maybelline,Clothing,149.25,PN524KSK,61
1053,Procter & Gamble Smartphone 128GB,Procter & Gamble,Electronics,135.55,7ABFLXV5,38
1054,Hanes Whole Milk 1 Gallon,Hanes,Grocery,16.19,5CAMBHWT,94
1055,Coca-Cola 1000-Piece Puzzle,Coca-Cola,Toys,37.29,4SNV9RR4,114
1056,Hasbro Upright Vacuum,Hasbro,Home & Kitchen,221.42,KO0E49Z7,148
1057,Great Value 12-Pack Soda,Great Value,Grocery,16.3,GT30GCHF,4
1058,Mattel Action Figure Set,Mattel,Toys,15.31,05SORHTM,273
1059,LG Cereal Box 18oz,LG,Grocery,10.85,DQ26RL0N,137
1060,Hanes Upright Vacuum,Hanes,Home & Kitchen,63.33,UBFD340N,284
1061,Coca-Cola Cereal Box 18oz,Coca-Cola,Grocery,2.01,5Z8XGQHP,112
1062,IKEA Matte Lipstick,IKEA,Health & Beauty,48.05,7LGUUW05,52
1063,Procter & Gamble 1000-Piece Puzzle,Procter & Gamble,Toys,69.15,VXITIFXZ,126
1064,Adidas Matte Lipstick,Adidas,Health & Beauty,19.41,7JE0Q0RF,202
1065,KitchenAid Men's Crew Socks 10-Pack,KitchenAid,Clothing,118.5,JJ31W0GQ,299
1066,Samsung Non-Stick Cookware Set,Samsung,Home & Kitchen,179.89,PFLYV16Z,110
1067,Sony Non-Stick Cookware Set,Sony,Home & Kitchen,182.28,U6IF31D2,204
1068,Apple Classic Board Game,Apple,Toys,25.59,5JTV75SS,292
1069,Pepsi Non-Stick Cookware Set,Pepsi,Home & Kitchen,214.13,Z5YMIT72,21
1070,Samsung Sliced Bread 20oz,Samsung,Grocery,19.58,INCU2LQM,84
1071,IKEA Whole Milk 1 Gallon,IKEA,Grocery,1.43,FU20VMAK,245
1072,Kelloggs Women's Slim Jeans,Kelloggs,Clothing,20.77,36U9CYRV,59
1073,Old Navy Whole Milk 1 Gallon,Old Navy,Grocery,13.03,0EF578O1,72
1074,"Coca-Cola 55"" 4K Smart TV",Coca-Cola,Electronics,262.31,ND6BWBEM,271
1075,KitchenAid Non-Stick Cookware Set,KitchenAid,Home & Kitchen,279.14,0HKGNHAG,155
1076,Coca-Cola Matte Lipstick,Coca-Cola,Health & Beauty,39.4,KDK2YWFM,5
1077,Sony Matte Lipstick,Sony,Health & Beauty,11.76,KE4VZN8Z,34
1078,Samsung Classic Board Game,Samsung,Toys,74.41,UM2V31IQ,73
1079,Levis Running Shoes,Levis,Clothing,187.68,TTN1E4JC,80
1080,"Hanes Laptop 15""",Hanes,Electronics,1402.26,PNFIRCVC,44
1081,Procter & Gamble 12-Speed Blender,Procter & Gamble,Home & Kitchen,135.46,E4T8DL8F,4
1082,Mattel Whole Milk 1 Gallon,Mattel,Grocery,5.74,EW6OR6XN,158
1083,Great Value Fluoride Toothpaste,Great Value,Health & Beauty,24.93,Y9NPGIRD,129
1084,Procter & Gamble 12-Speed Blender,Procter & Gamble,Home & Kitchen,50.96,T12SBA62,284
1085,Coca-Cola Cereal Box 18oz,Coca-Cola,Grocery,8.57,1DFSTS3Y,230
1086,"Hanes 55"" 4K Smart TV",Hanes,Electronics,1315.81,DMCDSODB,118
1087,Great Value Men's Crew Socks 10-Pack,Great Value,Clothing,164.47,K88RHOEH,9
1088,Procter & Gamble Matte Lipstick,Procter & Gamble,Health & Beauty,20.7,4YQZVRHU,171
1089,Levis Cereal Box 18oz,Levis,Grocery,3.98,37746PFM,33
1090,KitchenAid Matte Lipstick,KitchenAid,Health & Beauty,36.48,RB9OPLLV,35
1091,"Apple Laptop 15""",Apple,Electronics,923.92,XEJAXVT7,35
1092,IKEA 1000-Piece Puzzle,IKEA,Toys,61.68,LYZLGJVB,153
1093,Loreal Fashion Doll,Loreal,Toys,93.63,OV9WXHVY,213
1094,Loreal Bath Towel Set,Loreal,Home & Kitchen,48.58,68FR8RUI,90
1095,Procter & Gamble Women's Slim Jeans,Procter & Gamble,Clothing,50.08,YSVKUEV3,35
1096,Maybelline Classic Board Game,Maybelline,Toys,89.51,48FHBQ64,55
1097,"Procter & Gamble 55"" 4K Smart TV",Procter & Gamble,Electronics,1277.44,XXWXJ46T,43
1098,Pepsi Cereal Box 18oz,Pepsi,Grocery,18.12,6DQA4SVK,261
1099,"Great Value Laptop 15""",Great Value,Electronics,1351.83,KE1Q5MS7,293
1100,Kelloggs Bath Towel Set,Kelloggs,Home & Kitchen,142.55,AG3JBRRD,93
1101,Old Navy Whole Milk 1 Gallon,Old Navy,Grocery,6.69,O1Y7SR3J,85
1102,Procter & Gamble Matte Lipstick,Procter & Gamble,Health & Beauty,25.85,1U97RWJV,118
1103,Coca-Cola 1000-Piece Puzzle,Coca-Cola,Toys,91.42,DUEPRTIR,284
1104,KitchenAid Fluoride Toothpaste,KitchenAid,Health & Beauty,37.53,M2Q22YOK,24
1105,Procter & Gamble Fluoride Toothpaste,Procter & Gamble,Health & Beauty,42.58,NTZ7PJSF,228
1106,Hanes Smartphone 128GB,Hanes,Electronics,243.09,F9M13OTE,258
1107,KitchenAid Fluoride Toothpaste,KitchenAid,Health & Beauty,29.06,TSW5EJR9,270
1108,Loreal 12-Speed Blender,Loreal,Home & Kitchen,138.98,WCKH3V10,184
1109,Loreal Classic Board Game,Loreal,Toys,99.87,5ZDHZ6M9,23
1110,Sony Men's Crew Socks 10-Pack,Sony,Clothing,86.12,2Z6M81RJ,50
1111,Sony 12-Speed Blender,Sony,Home & Kitchen,264.45,ZJ2O4Q06,34
1112,Hanes Fluoride Toothpaste,Hanes,Health & Beauty,31.75,UTBT6AO3,75
1113,"Maybelline 55"" 4K Smart TV",Maybelline,Electronics,719.99,O4DILGON,136
1114,Procter & Gamble Matte Lipstick,Procter & Gamble,Health & Beauty,36.45,UZTLSUY5,168
1115,IKEA Cotton T-Shirt,IKEA,Clothing,195.99,2BEEVG42,185
1116,Old Navy Whole Milk 1 Gallon,Old Navy,Grocery,7.67,CCYC3T13,107
1117,Sony Non-Stick Cookware Set,Sony,Home & Kitchen,135.02,ZESJNCRB,294
1118,Hanes Cotton T-Shirt,Hanes,Clothing,110.77,UGKNN520,286
1119,Procter & Gamble Moisturizing Lotion,Procter & Gamble,Health & Beauty,27.39,B2JA2LPN,227
1120,Adidas Men's Crew Socks 10-Pack,Adidas,Clothing,118.53,2LLH22BE,190
1121,Old Navy Running Shoes,Old Navy,Clothing,158.82,4GPZBOMV,118
1122,"Samsung Laptop 15""",Samsung,Electronics,324.37,GGK82P5Y,243
1123,Old Navy Women's Slim Jeans,Old Navy,Clothing,155.12,WODGZDN9,258
1124,Adidas Running Shoes,Adidas,Clothing,198.74,A6TDV9RR,287
1125,Levis Whole Milk 1 Gallon,Levis,Grocery,4.28,V7P2A2Q9,210
1126,Nike Running Shoes,Nike,Clothing,24.47,07BTI1RI,178
1127,IKEA Fashion Doll,IKEA,Toys,87.98,TQM3G98G,66
1128,Adidas Wireless Headphones,Adidas,Electronics,804.85,5N18BYPK,189
1129,Hasbro Cotton T-Shirt,Hasbro,Clothing,150.56,54CFG79K,276
1130,LG Daily Shampoo 12oz,LG,Health & Beauty,25.28,6OHXXYFG,99
1131,Adidas Moisturizing Lotion,Adidas,Health & Beauty,35.83,36MAT2C2,127
1132,Maybelline Smartphone 128GB,Maybelline,Electronics,1100.66,GN99LT3J,118
1133,KitchenAid Cotton T-Shirt,KitchenAid,Clothing,12.24,4520SZOR,147
1134,Great Value Moisturizing Lotion,Great Value,Health & Beauty,20.54,GJ78JP3H,274
1135,Great Value Running Shoes,Great Value,Clothing,124.53,HZTAY12Y,124
1136,Loreal Action Figure Set,Loreal,Toys,23.24,QSX502UP,271
1137,Hanes Daily Shampoo 12oz,Hanes,Health & Beauty,18.77,9RZ4D4YJ,120
1138,"Great Value Laptop 15""",Great Value,Electronics,1094.66,GEHUIQSI,53
1139,Coca-Cola Cereal Box 18oz,Coca-Cola,Grocery,1.57,7F5HG57Z,286
1140,Nike 12-Pack Soda,Nike,Grocery,3.3,3AI6AYNP,59
1141,"Samsung Laptop 15""",Samsung,Electronics,1100.81,ET3GNDC0,284
1142,Sony Women's Slim Jeans,Sony,Clothing,131.82,DSBRP14X,100
1143,Mattel Running Shoes,Mattel,Clothing,174.61,V32BH1A4,207
1144,Samsung Sliced Bread 20oz,Samsung,Grocery,16.53,KL0N4L6B,222
1145,Old Navy Fashion Doll,Old Navy,Toys,34.18,C6ON5ZZ6,116
1146,Samsung Running Shoes,Samsung,Clothing,112.91,DW7V1QSA,288
1147,Procter & Gamble Cereal Box 18oz,Procter & Gamble,Grocery,11.42,KFTUWFV2,271
1148,Adidas Cereal Box 18oz,Adidas,Grocery,11.6,SWETYX2C,16
1149,IKEA Running Shoes,IKEA,Clothing,44.32,QCQNYIAD,221
1150,Pepsi Fashion Doll,Pepsi,Toys,86.43,WU3GA9TA,293
1151,Hanes Men's Crew Socks 10-Pack,Hanes,Clothing,158.95,NS8ERKD0,250
1152,Old Navy Women's Slim Jeans,Old Navy,Clothing,158.97,DY4TKVV7,224
1153,Nike Women's Slim Jeans,Nike,Clothing,36.77,7MVQ356J,188
1154,Hanes Men's Crew Socks 10-Pack,Hanes,Clothing,166.43,MKR4L2E4,73
1155,Pepsi Cereal Box 18oz,Pepsi,Grocery,16.78,ZA0CO76O,28
1156,Nike Non-Stick Cookware Set,Nike,Home & Kitchen,251.64,K59S7V55,144
1157,"Apple 55"" 4K Smart TV",Apple,Electronics,779.66,X6SFJQD9,38
1158,Adidas Bath Towel Set,Adidas,Home & Kitchen,21.75,C27X1CEN,1
1159,Nike Moisturizing Lotion,Nike,Health & Beauty,44.87,D3DGC50I,226
1160,IKEA Wireless Headphones,IKEA,Electronics,379.45,BCPLA8JZ,45
1161,IKEA Fluoride Toothpaste,IKEA,Health & Beauty,30.28,LK3FUQVU,212
1162,Hanes Cotton T-Shirt,Hanes,Clothing,63.02,QE4DWZ79,104
1163,Adidas Men's Crew Socks 10-Pack,Adidas,Clothing,50.51,11BLF1XO,94
1164,Hasbro Smartphone 128GB,Hasbro,Electronics,398.67,52MJ13M7,216
1165,Apple Moisturizing Lotion,Apple,Health & Beauty,43.79,9P0QVHZJ,154
1166,Kelloggs Matte Lipstick,Kelloggs,Health & Beauty,29.62,8LI72W4O,71
1167,Apple Fluoride Toothpaste,Apple,Health & Beauty,20.03,QPJBMWMN,204
1168,Levis 12-Pack Soda,Levis,Grocery,14.85,AB76LBWL,15
1169,Loreal Action Figure Set,Loreal,Toys,90.05,DDD27D9A,169
1170,Hasbro Running Shoes,Hasbro,Clothing,20.26,ZGAZNI37,43
1171,Nike Action Figure Set,Nike,Toys,90.37,YG626M8A,214
1172,Apple Action Figure Set,Apple,Toys,38.76,M576M2YV,226
1173,Loreal 1000-Piece Puzzle,Loreal,Toys,12.88,K8R1Z4QT,182
1174,IKEA 1000-Piece Puzzle,IKEA,Toys,67.95,6X3B9KYH,156
1175,Samsung Classic Board Game,Samsung,Toys,72.1,UAM75PSZ,146
1176,Great Value Smartphone 128GB,Great Value,Electronics,977.61,689MW68M,125
1177,IKEA Cotton T-Shirt,IKEA,Clothing,37.84,NCC8UUXO,220
1178,Apple Daily Shampoo 12oz,Apple,Health & Beauty,29.6,ZRBZIRJY,112
1179,Levis 1000-Piece Puzzle,Levis,Toys,37.61,Z95AOQ14,172
1180,Samsung Women's Slim Jeans,Samsung,Clothing,40.53,MAR9LEOK,236
1181,Maybelline Matte Lipstick,Maybelline,Health & Beauty,31.2,WXU2HHLD,8
1182,Apple Action Figure Set,Apple,Toys,67.88,64BIW8UO,130
1183,Samsung 12-Pack Soda,Samsung,Grocery,17.84,ENP2WA6M,234
1184,IKEA Running Shoes,IKEA,Clothing,71.42,UGG01LOI,124
1185,Nike 12-Speed Blender,Nike,Home & Kitchen,267.73,FNSCQQAV,1
1186,Coca-Cola 12-Speed Blender,Coca-Cola,Home & Kitchen,244.32,4I1AGZGX,88
1187,"Pepsi 55"" 4K Smart TV",Pepsi,Electronics,831.16,60YUP1SH,191
1188,Adidas Men's Crew Socks 10-Pack,Adidas,Clothing,148.76,5UQ9GYNS,26
1189,KitchenAid Running Shoes,KitchenAid,Clothing,111.65,3VHTN7SU,89
1190,Maybelline Fluoride Toothpaste,Maybelline,Health & Beauty,48.27,LBDSG1FB,283
1191,Loreal Sliced Bread 20oz,Loreal,Grocery,11.2,W4IXFJJR,143
1192,Levis Classic Board Game,Levis,Toys,93.21,40C98UZZ,65
1193,Samsung Classic Board Game,Samsung,Toys,13.25,HB7ZHEZR,66
1194,Coca-Cola Classic Board Game,Coca-Cola,Toys,43.56,G61SP5OO,2
1195,Apple 1000-Piece Puzzle,Apple,Toys,74.37,V7PQOVVI,37
1196,Samsung Classic Board Game,Samsung,Toys,99.16,DY39CK5B,82
1197,Kelloggs Matte Lipstick,Kelloggs,Health & Beauty,10.37,2J403CNF,291
1198,"Levis 55"" 4K Smart TV",Levis,Electronics,687.72,ACO58P8O,21
1199,KitchenAid Upright Vacuum,KitchenAid,Home & Kitchen,280.36,DSONKK1J,19
1200,Procter & Gamble Upright Vacuum,Procter & Gamble,Home & Kitchen,294.32,YVGIPAXN,233
1201,Hanes 12-Pack Soda,Hanes,Grocery,8.32,P4D8J2X7,176
1202,Adidas 1000-Piece Puzzle,Adidas,Toys,33.99,FY4W8TR9,51
1203,Loreal Fashion Doll,Loreal,Toys,23.28,IL3DVYJH,174
1204,Hanes Sliced Bread 20oz,Hanes,Grocery,19.0,9GNCTIJH,18
1205,KitchenAid Action Figure Set,KitchenAid,Toys,17.08,44TONZNQ,200
1206,IKEA 1000-Piece Puzzle,IKEA,Toys,54.94,2OZZ9Z76,172
1207,Pepsi 12-Pack Soda,Pepsi,Grocery,9.3,U9JN01N3,221
1208,Maybelline 12-Pack Soda,Maybelline,Grocery,2.5,MNT6U777,157
1209,Great Value Fluoride Toothpaste,Great Value,Health & Beauty,13.34,OF2NNKQE,123
1210,Hasbro Smartphone 128GB,Hasbro,Electronics,291.39,NZ9JN7K9,136
1211,Adidas Classic Board Game,Adidas,Toys,32.3,673KLLZC,291
1212,KitchenAid Upright Vacuum,KitchenAid,Home & Kitchen,83.28,8YATYE73,86
1213,Coca-Cola Whole Milk 1 Gallon,Coca-Cola,Grocery,8.0,TD7KFN8K,91
1214,Kelloggs Upright Vacuum,Kelloggs,Home & Kitchen,92.73,4XYBRXFX,13
1215,Kelloggs Fashion Doll,Kelloggs,Toys,81.7,53IQQUOL,97
1216,Hasbro Whole Milk 1 Gallon,Hasbro,Grocery,3.12,6XB1Z337,33
1217,Pepsi Smartphone 128GB,Pepsi,Electronics,1008.71,XBAF4GEL,164
1218,Levis 12-Speed Blender,Levis,Home & Kitchen,139.12,VIU21HO3,45
1219,Nike 12-Speed Blender,Nike,Home & Kitchen,75.57,HWMF1GZV,96
1220,LG Matte Lipstick,LG,Health & Beauty,20.48,Z8M6XHIG,227
1221,Loreal 12-Pack Soda,Loreal,Grocery,17.98,VGK4Y32H,182
1222,Hanes 12-Pack Soda,Hanes,Grocery,9.04,DMBO6TQS,200
1223,LG Daily Shampoo 12oz,LG,Health & Beauty,39.4,33HBAEOM,284
1224,Adidas 12-Pack Soda,Adidas,Grocery,14.42,8R2W71TJ,207
1225,Levis Bath Towel Set,Levis,Home & Kitchen,143.93,JF9899FF,261
1226,Coca-Cola Smartphone 128GB,Coca-Cola,Electronics,455.26,FUY0F39W,95
1227,Pepsi Cereal Box 18oz,Pepsi,Grocery,2.09,G59MNBO3,246
1228,Great Value Whole Milk 1 Gallon,Great Value,Grocery,11.1,JYRDIRL4,157
1229,Adidas Smartphone 128GB,Adidas,Electronics,307.9,5C1GXSKO,293
1230,LG 1000-Piece Puzzle,LG,Toys,44.75,LJRNJCGW,35
1231,Great Value Running Shoes,Great Value,Clothing,195.7,JC1YLJUY,296
1232,Old Navy Classic Board Game,Old Navy,Toys,63.18,QR2C23AG,82
1233,Samsung Action Figure Set,Samsung,Toys,66.05,XD0DL7U1,221
1234,Old Navy Moisturizing Lotion,Old Navy,Health & Beauty,28.94,XOUSHFRR,41
1235,Nike Matte Lipstick,Nike,Health & Beauty,24.7,O1QMUTWX,216
1236,KitchenAid Women's Slim Jeans,KitchenAid,Clothing,188.73,Y6ZLED1L,97
1237,Kelloggs Smartphone 128GB,Kelloggs,Electronics,354.36,EBEC41RN,145
1238,Hasbro Fluoride Toothpaste,Hasbro,Health & Beauty,26.6,ZAPUOLXP,206
1239,IKEA Running Shoes,IKEA,Clothing,122.69,75D3NMYB,170
1240,"Samsung Laptop 15""",Samsung,Electronics,441.97,LHHVNJPG,238
1241,Great Value 12-Speed Blender,Great Value,Home & Kitchen,267.16,UMUNLBNQ,5
1242,Pepsi Sliced Bread 20oz,Pepsi,Grocery,3.09,TQYPICLK,269
1243,Adidas Fluoride Toothpaste,Adidas,Health & Beauty,32.53,MKXI9157,150
1244,KitchenAid 1000-Piece Puzzle,KitchenAid,Toys,73.81,22KEUVIV,133
1245,IKEA Running Shoes,IKEA,Clothing,64.17,UJOA14ZG,115
1246,IKEA Smartphone 128GB,IKEA,Electronics,800.71,E00HU3X5,299
1247,Coca-Cola Women's Slim Jeans,Coca-Cola,Clothing,39.96,891QCG41,246
1248,Mattel Cotton T-Shirt,Mattel,Clothing,46.62,W2NRV4EI,22
1249,Maybelline Running Shoes,Maybelline,Clothing,171.17,NC0IBA65,55
1250,Coca-Cola 12-Pack Soda,Coca-Cola,Grocery,14.94,Q45TVGUW,242
1251,"Adidas Laptop 15""",Adidas,Electronics,1459.19,CUHCZTGZ,204
1252,KitchenAid 12-Speed Blender,KitchenAid,Home & Kitchen,40.29,7TBH6GO7,70
1253,KitchenAid Wireless Headphones,KitchenAid,Electronics,534.04,KJHDKXZO,203
1254,Samsung Daily Shampoo 12oz,Samsung,Health & Beauty,29.85,68LZF4NU,26
1255,Great Value Cereal Box 18oz,Great Value,Grocery,9.32,KQGBHLFT,188
1256,Nike Wireless Headphones,Nike,Electronics,1241.09,VKOG1011,102
1257,Hanes 12-Pack Soda,Hanes,Grocery,12.85,IEEO9H5I,113
1258,Maybelline Cereal Box 18oz,Maybelline,Grocery,9.9,CYYPQ7A4,73
1259,Loreal Bath Towel Set,Loreal,Home & Kitchen,230.25,L6CKNC7G,119
1260,IKEA 1000-Piece Puzzle,IKEA,Toys,83.45,GBJ72BTQ,298
1261,Samsung Action Figure Set,Samsung,Toys,50.88,FF2K5C3Z,133
1262,Adidas Fashion Doll,Adidas,Toys,75.67,83RWR3OW,94
1263,Apple Running Shoes,Apple,Clothing,78.35,TT7FYWM5,33
1264,Hanes Sliced Bread 20oz,Hanes,Grocery,12.38,2VYN1KJS,76
1265,LG 12-Pack Soda,LG,Grocery,12.92,Q1CGEDBT,263
1266,KitchenAid Smartphone 128GB,KitchenAid,Electronics,1475.53,T30B69C4,249
1267,Apple Women's Slim Jeans,Apple,Clothing,123.67,MVWJMV06,57
1268,Coca-Cola Non-Stick Cookware Set,Coca-Cola,Home & Kitchen,69.14,680IUGA4,77
1269,Coca-Cola Cereal Box 18oz,Coca-Cola,Grocery,4.35,YYJ5N860,1
1270,Adidas Classic Board Game,Adidas,Toys,28.21,KK54K4RV,170
1271,"Maybelline Laptop 15""",Maybelline,Electronics,129.13,F4WNSMW5,98
1272,Hasbro Fashion Doll,Hasbro,Toys,33.16,ZGPXF50O,138
1273,Hasbro Cereal Box 18oz,Hasbro,Grocery,10.01,2FMFP5MD,69
1274,Pepsi Wireless Headphones,Pepsi,Electronics,311.27,KC781HFL,298
1275,KitchenAid Upright Vacuum,KitchenAid,Home & Kitchen,88.42,Y3XGWK1G,221
1276,Great Value Bath Towel Set,Great Value,Home & Kitchen,205.71,WAYMH0IT,21
1277,Maybelline Wireless Headphones,Maybelline,Electronics,1086.12,F3D4D32N,152
1278,Coca-Cola Fluoride Toothpaste,Coca-Cola,Health & Beauty,29.22,5TT9KA1D,168
1279,Adidas Men's Crew Socks 10-Pack,Adidas,Clothing,84.0,914YBNUS,255
1280,Kelloggs Upright Vacuum,Kelloggs,Home & Kitchen,88.47,LL0NO8OL,61
